Word,Conc
凌霄,3.956522
流畅,3.4
隆重,3.333333
马贼,2.125
免费,2.259259
面粉,1.148148
民营,2.461538
哪怕,4.291667
纳豆,2.130435
内容,3.0
泥泞,2.296296
啤酒,1.222222
恰当,3.5
潜能,3.740741
强身,2.925926
樵夫,1.444444
劝说,3.037037
雀巢,2.36
柔软,3.0
肉类,2.259259
润滑,2.807692
撒旦,2.666667
神志,4.074074
盛情,3.666667
寿命,2.592593
水泥,1.333333
抬举,3.538462
炭火,1.740741
提倡,3.333333
头晕,2.296296
透彻,3.88
团长,2.111111
挖掘,2.62963
外国,2.518519
晚节,3.72
王国,2.666667
文盲,2.37037
问罪,2.96
犀牛,1.222222
锡纸,1.259259
夏天,1.846154
罅隙,3.714286
肖像,2.740741
消暑,3.037037
协助,3.074074
信念,4.296296
信誉,3.444444
演化,4.037037
谣言,3.148148
逸事,3.6
音讯,3.153846
迎合,3.555556
臃肿,2.461538
渔村,1.814815
远方,3.814815
长度,2.407407
着色,2.875
志向,3.740741
制伏,2.703704
重点,2.740741
重视,3.192308
骤变,3.444444
珠峰,1.962963
逐出,3.16
自卑,3.259259
挨打,2.222222
暗号,3.037037
伴侣,1.888889
报答,3.37037
本剧,2.961538
比武,2.333333
表带,2.0
病毒,2.692308
播放,2.518519
才貌,3.259259
测验,2.703704
臣服,3.115385
呈现,3.346154
迟钝,3.185185
持械,2.583333
辞职,2.111111
凑数,2.962963
挡风,2.384615
倒闭,2.481481
冬天,1.666667
躲避,2.703704
恶劣,3.481481
房间,1.62963
飞越,3.444444
分娩,1.961538
蜂巢,1.703704
福分,3.807692
附加,3.153846
复兴,3.62963
丐帮,2.307692
甘甜,2.777778
感伤,3.740741
各种,3.75
根茎,1.730769
恭迎,3.269231
还债,2.037037
海狮,1.407407
酣睡,2.518519
好恶,3.4
狠心,3.111111
惠及,3.730769
火柴,1.481481
火锅,1.703704
伙计,2.296296
击球,2.222222
计较,3.592593
季刊,2.0
寄居,2.518519
夹击,2.769231
奸细,2.148148
检查,2.692308
狡猾,3.518519
届时,3.296296
警醒,3.518519
久违,3.777778
口才,3.259259
苦楚,3.62963
垃圾,2.259259
来宾,2.111111
劳工,1.851852
离间,3.538462
立国,2.925926
良师,2.407407
两岸,2.407407
料理,2.653846
令尊,2.037037
旅行,2.037037
麦片,1.222222
麋鹿,1.333333
秘鲁,1.481481
魔王,3.111111
末日,3.555556
呢喃,3.375
农夫,1.555556
迁怒,3.481481
遣返,2.777778
倩影,3.62963
强制,3.0
翘首,3.423077
侵华,2.038462
青铜,2.076923
扔掉,2.259259
赛车,1.692308
散布,3.230769
煽动,3.307692
少爷,2.296296
舍下,3.12
生日,2.185185
史前,3.0
视频,2.37037
收缩,2.923077
他乡,2.851852
泰然,3.923077
毯子,1.259259
停车,1.925926
同居,2.0
外泄,3.083333
委任,2.555556
握拳,1.814815
无情,3.555556
吸吮,2.259259
嘻笑,2.444444
细节,3.222222
响亮,2.925926
销魂,3.962963
须知,3.08
咬噬,3.125
夜晚,1.703704
医学,2.259259
盈利,2.592593
优势,2.740741
鱼缸,1.222222
咋舌,3.2
灾难,3.111111
暂停,2.666667
张望,2.777778
长大,3.148148
值得,3.653846
指尖,1.592593
中队,2.730769
中原,2.653846
钟爱,3.37037
滋生,3.423077
凹陷,2.230769
白酒,1.307692
鸨母,2.708333
北方,2.44
本部,3.12
绷带,1.346154
别人,2.96
采光,2.538462
参观,2.692308
侧面,2.96
拆毁,2.269231
炒饭,1.269231
出众,3.44
初中,1.576923
除草,1.538462
处事,3.769231
唇膏,1.153846
词语,2.423077
辞世,2.192308
从容,3.615385
大战,3.36
代用,3.68
淡化,3.8
灯光,1.769231
敌人,2.461538
点将,2.956522
鼎盛,3.692308
订价,2.6
发育,3.192308
方案,2.576923
方针,3.153846
放学,1.846154
非礼,2.923077
粪便,1.307692
奉承,3.576923
付款,1.730769
改写,3.192308
告急,3.6
归去,3.12
豪放,3.461538
合适,3.64
哄骗,2.923077
户口,1.461538
划分,3.041667
灰烬,2.230769
祭祖,1.884615
家人,1.653846
阶梯,2.28
金属,1.807692
举重,1.8
巨匠,3.769231
君主,2.076923
可以,3.782609
苦战,3.461538
窥探,3.192308
擂台,2.269231
炼狱,4.269231
亮相,2.72
凌晨,1.653846
柳树,1.076923
露宿,2.115385
马路,1.346154
矛盾,3.961538
媒体,2.346154
蒙福,4.117647
妙法,4.15
年幼,2.230769
牛犊,1.692308
排列,3.0
聘礼,2.038462
其中,3.818182
前行,2.615385
前脚,2.173913
枪决,1.961538
屈服,3.384615
雀跃,3.346154
舢板,1.73913
上级,2.153846
施主,2.423077
时代,3.44
实验,2.346154
事变,3.36
是否,3.5
树立,3.615385
天使,3.52
挑剔,3.461538
调剂,3.72
投缘,3.730769
脱险,3.307692
妄想,4.08
物质,2.92
洗劫,2.692308
戏曲,1.615385
限定,3.44
歇息,2.461538
压榨,3.230769
夜市,1.538462
仪容,2.461538
倚赖,3.6
意义,4.08
隐蔽,3.038462
隐瞒,3.307692
影印,2.291667
邮件,1.5
预约,2.384615
缘分,3.961538
越野,2.461538
赞同,2.884615
早期,3.192308
造谣,3.269231
战略,3.538462
招兵,2.6
照料,2.807692
正面,3.0
纸质,1.44
致电,2.269231
珠宝,1.346154
竹竿,1.153846
主见,3.615385
转化,3.916667
转换,3.458333
滋味,3.384615
走动,2.230769
醉汉,1.615385
把手,2.115385
半天,2.769231
报名,2.115385
必要,3.25
兵器,1.807692
采矿,1.730769
超越,3.846154
丑话,3.52
出勤,2.346154
淳朴,3.5
慈悲,3.76
刺探,3.52
促销,2.461538
搭讪,2.653846
达成,3.24
大概,3.92
胆小,3.192308
雕像,1.884615
冻结,3.208333
蹲伏,2.631579
发髻,1.769231
伐木,1.730769
肥壮,2.192308
废气,2.4
蜂拥,3.16
逢迎,3.72
腐烂,2.576923
妇孺,1.884615
改良,3.384615
高楼,1.846154
各式,3.608696
苟活,4.192308
乖巧,3.307692
关闭,2.12
瑰丽,3.6
贵人,2.923077
耗尽,3.307692
话剧,1.961538
坏死,2.92
荒凉,2.884615
回合,3.041667
继续,3.44
加速,2.769231
奸商,2.5
经营,3.230769
净水,2.153846
聚焦,3.384615
均匀,3.076923
开导,3.807692
靠近,2.72
扣杀,2.521739
辣椒,1.153846
浪花,1.5
怜悯,3.538462
联手,2.961538
灵魂,4.230769
漏水,1.923077
绿化,2.2
漫长,3.72
忙乱,3.36
磨坊,2.08
农场,1.423077
喷漆,1.692308
烹饪,1.692308
皮具,1.56
脾胃,1.692308
平稳,3.269231
铺路,1.923077
其间,4.1
丘陵,1.769231
权利,3.384615
绕道,2.576923
日裔,2.217391
溶化,2.576923
伞兵,1.56
上诉,2.384615
史料,2.6
始祖,3.038462
顺眼,3.576923
说明,2.923077
死结,3.173913
算命,2.884615
调节,3.269231
突袭,3.16
徒劳,3.8
臀部,1.384615
唾弃,3.12
往日,3.307692
往事,3.269231
违反,2.846154
味精,1.307692
温柔,3.576923
文书,2.307692
下身,1.913043
夏日,1.884615
相处,3.307692
邪教,2.72
腥红,3.038462
修女,1.769231
眼泪,1.423077
隐晦,4.115385
印象,3.846154
用品,2.666667
幼童,1.692308
余生,3.576923
玉露,3.727273
育婴,2.12
园丁,1.846154
原本,3.666667
岳父,1.4
增值,3.04
站稳,2.52
长征,2.833333
蛰伏,3.652174
诊所,1.5
只有,3.772727
周边,2.826087
注射,1.961538
注视,2.461538
子民,2.44
宗族,2.615385
阻力,3.347826
坐垫,1.44
安全,3.04
暗算,3.0
遨游,4.24
懊恼,3.16
把脉,2.16
保镖,1.48
堡垒,2.24
被褥,1.84
辈分,3.0
本能,3.72
逼真,3.68
便壶,1.56
补助,2.84
不凡,3.88
不祥,3.875
残余,3.08
策动,3.375
朝拜,2.8
痴呆,2.48
船坞,1.8
催眠,2.88
打探,2.72
电费,1.32
跌倒,1.64
动乱,3.08
乏味,3.5
翻录,3.043478
反光,2.2
反思,3.4
分散,3.28
疯癫,2.96
各地,3.0
宫殿,1.32
固体,1.68
关门,1.52
海藻,1.44
河道,1.84
宏大,4.04
喉咙,1.36
呼唤,3.2
画质,3.12
夹缝,2.76
甲虫,1.28
驾驶,2.2
间谍,2.36
建交,3.041667
金色,1.92
金牙,1.6
尽力,3.68
精细,3.625
镜子,1.4
开设,3.52
考试,1.88
客机,1.84
劳驾,3.4
棱镜,2.08
理科,2.32
疗效,3.291667
路轨,1.76
蚂蚁,1.08
名单,2.12
明显,3.64
木偶,1.88
木纹,2.48
目标,3.304348
鸟类,2.28
怒吼,3.0
派兵,3.04
疲劳,3.32
寝室,1.4
球迷,2.166667
区别,3.52
渠道,3.16
权威,3.8
人民,2.72
善良,3.6
尚且,3.904762
舍命,3.52
审慎,3.56
盛装,3.08
刷牙,1.28
私欲,3.64
夙怨,4.083333
素养,3.92
讨债,2.2
调控,3.32
挺直,2.8
铜钱,1.44
危急,3.4
未知,4.0
文具,1.76
纹理,2.88
紊乱,4.12
稳妥,3.8
熙攘,3.4
下凡,3.681818
相貌,2.4
销量,2.6
写照,3.16
性情,3.72
虚空,4.28
绚烂,3.68
寻觅,3.2
岩壁,2.0
盐分,2.44
衍生,3.84
眼睛,1.12
邀请,3.0
摇篮,2.2
也许,4.090909
移植,2.958333
疫苗,1.68
硬朗,3.24
幽灵,3.88
熨斗,1.16
着急,3.36
着迷,3.56
着想,3.541667
直通,3.16
忠义,3.44
专辑,1.92
装甲,1.92
字典,1.2
罪犯,2.08
按揭,3.12
败类,3.28
包场,2.6
必需,3.75
毕业,1.92
剥削,3.6
车祸,1.76
承继,3.24
迟早,3.521739
传奇,3.88
次数,2.375
摧毁,3.0
呆板,3.4
倒塌,2.48
道教,2.458333
底牌,3.16
点滴,3.695652
电讯,2.76
吊桥,1.76
俄语,1.8
分行,3.173913
坟墓,1.52
粉末,1.96
风湿,2.56
风味,3.625
浮冰,2.521739
符咒,3.16
干净,2.72
干预,3.44
格斗,2.4
过奖,3.4
湖水,1.8
环岛,2.2
缓刑,2.72
毁坏,3.0
火警,1.92
极地,2.416667
监犯,2.08
介意,3.72
芥蒂,3.8
巨星,3.208333
军队,1.68
口径,3.28
葵花,1.56
昆布,2.9375
喇叭,1.36
愣住,3.24
轮流,3.2
盲人,1.36
磨损,3.16
谋生,3.36
奶油,1.72
难度,3.88
内心,3.92
娘胎,2.68
排骨,1.36
彷徨,3.96
批评,3.16
片段,3.04
剽窃,3.16
拼盘,2.541667
匍匐,2.52
齐心,3.76
乞丐,1.52
迁徙,3.12
轻生,3.28
热血,3.32
蠕动,2.8
少妇,1.92
神韵,4.16
审讯,2.72
升天,3.76
圣母,3.208333
圣书,3.28
失策,3.64
湿度,2.84
实行,3.48
市价,3.12
手腕,2.125
首饰,1.92
树干,1.68
数据,2.6
苔藓,1.52
太医,1.76
陶艺,2.32
提神,3.6
提问,2.8
天井,2.2
天气,2.76
田地,1.56
田鸡,1.625
眺望,3.32
通讯,2.84
头筹,3.625
头领,2.583333
完成,3.12
亡命,3.64
位置,2.84
涡轮,2.16
无故,3.96
舞步,2.36
消息,2.84
小产,2.6
亵渎,3.48
辛苦,3.48
信鸽,1.64
炫耀,3.6
勋章,2.0
颜面,3.4
疑犯,2.44
印痕,2.8
有时,3.73913
孕吐,2.208333
针孔,1.72
真挚,3.84
政党,2.64
钟意,3.52
重犯,2.28
主动,3.16
驻留,3.16
专题,2.84
追兵,2.64
准备,3.4
白天,2.064516
背囊,2.096774
捕猎,2.193548
不孕,2.16129
参与,3.0
插班,2.483871
茶花,1.483871
车站,1.645161
臣民,2.709677
崇敬,3.533333
宠物,1.967742
出殡,2.0
搓洗,2.0
搭配,3.258065
打坐,2.387097
大胆,3.666667
单向,3.107143
当初,3.733333
到底,4.076923
嘟囔,3.0
放大,2.645161
氛围,3.580645
风月,4.0
父爱,2.870968
干货,2.857143
工作,2.366667
恭贺,3.032258
瓜葛,3.516129
行业,3.096774
环境,3.419355
会场,2.16129
会长,2.032258
即将,3.806452
嘉宾,2.16129
间歇,3.7
健谈,2.9
教室,1.387097
接吻,1.709677
解渴,2.645161
戒备,3.032258
界定,3.548387
矜持,3.266667
开花,1.741935
看病,1.935484
口岸,2.269231
困乏,3.033333
来去,3.466667
老幼,2.258065
冷酷,3.16129
离心,3.724138
理睬,3.0
帘子,1.451613
劣质,3.032258
领教,3.7
伦理,3.580645
码头,1.580645
谋略,3.7
纳闷,3.774194
内幕,3.433333
宁静,3.322581
扭曲,3.709677
弄堂,2.064516
扑空,3.366667
气枪,1.483871
前途,3.666667
桥梁,1.5
切开,2.258065
荣光,3.870968
色盲,1.8
麝香,1.633333
伸展,2.806452
疏忽,3.451613
曙光,3.387097
树叶,1.290323
数量,2.548387
肆虐,3.866667
送礼,2.633333
孙女,1.3
琐碎,3.806452
檀香,1.903226
套装,2.096774
天台,1.4
土葬,1.870968
妥协,3.580645
外力,3.655172
王妃,1.677419
往来,3.354839
问鼎,3.448276
无关,3.677419
武将,1.83871
洗澡,1.451613
心术,3.83871
信号,3.066667
信心,3.580645
凶猛,2.870968
絮叨,3.1
宣布,2.733333
湮没,3.566667
扬名,3.548387
羊肉,1.16129
依从,3.516129
易燃,2.1
迎娶,2.064516
拥有,3.064516
有喜,3.0
语文,2.16129
原谅,3.225806
栽赃,2.83871
宰相,1.419355
斋戒,2.580645
招呼,2.8
真假,3.5
振奋,3.580645
争斗,2.967742
整齐,2.419355
正统,3.322581
证明,3.066667
证物,2.0
致力,3.741935
中止,2.966667
州长,1.677419
姿色,3.133333
纵横,3.25
坐下,1.709677
败坏,3.533333
拜访,2.266667
半夜,2.225806
伴唱,2.193548
贝壳,1.387097
本金,2.0
比如,3.935484
必定,3.366667
边境,1.870968
沉睡,2.516129
乘坐,2.266667
吃力,3.733333
抽屉,1.387097
绸缎,1.354839
出访,2.677419
措辞,3.322581
导电,2.566667
杜撰,3.333333
躲藏,2.870968
范围,3.580645
贩毒,1.83871
非洲,1.451613
浮游,3.068966
雇主,1.709677
关心,3.387097
观察,2.806452
官僚,2.566667
滚动,2.451613
海豚,1.290323
憨笑,2.709677
韩国,1.451613
汗腺,1.935484
号哭,2.931034
河边,1.903226
核心,3.193548
寂寞,3.806452
甲壳,1.866667
假设,4.166667
剪影,2.482759
将军,1.548387
焦耳,2.888889
结怨,3.741935
疥癣,2.37931
就此,3.962963
开船,1.870968
苦瓜,1.290323
垮台,3.0
乐曲,1.677419
连体,2.677419
潦倒,3.6
临别,2.935484
领袖,2.258065
炉火,1.967742
炉灶,1.354839
陆续,3.806452
落败,3.225806
蛮横,3.193548
慢慢,3.689655
米饭,1.290323
密切,3.645161
腼腆,3.451613
明朗,3.129032
耐热,2.666667
内情,3.8
钮扣,1.290323
女色,3.0
派遣,2.903226
跑步,1.548387
赔偿,2.516129
僻静,3.16129
栖身,3.133333
奇妙,4.064516
乾坤,4.310345
强奸,1.774194
琴弦,1.451613
确诊,2.516129
熔岩,1.741935
儒教,3.064516
省力,3.233333
石阶,1.516129
始末,3.580645
世人,3.193548
树敌,3.290323
衰微,3.758621
税收,2.032258
饲养,2.225806
碎片,2.366667
螳螂,1.225806
特价,2.774194
体态,2.645161
投机,3.709677
透过,3.466667
拓展,3.566667
亡国,2.258065
污点,2.966667
西方,2.645161
吸引,3.83871
席位,2.366667
喜好,3.4
鲜奶,1.548387
想到,3.6
选择,3.322581
压力,3.709677
押韵,3.034483
牙刷,1.16129
摇摆,3.032258
议定,3.233333
意思,4.033333
迎头,3.5
营地,1.870968
庸才,2.903226
优雅,3.548387
雨天,1.516129
原罪,3.774194
跃升,3.428571
云雾,2.032258
造就,3.548387
哲理,3.8
忠孝,3.066667
重返,3.137931
注定,3.733333
装束,2.333333
宗旨,3.258065
白发,1.52
白蚁,1.44
本来,3.833333
宾客,2.0
殡仪,2.68
拨款,2.52
伯乐,2.96
布鞋,1.36
步履,2.92
残存,3.96
成效,3.6
城镇,1.88
出使,3.5
出世,2.625
辞令,3.608696
歹徒,1.92
道路,1.88
淀粉,1.28
顶撞,3.08
冬眠,2.6
耳膜,1.36
发妻,1.84
法则,3.52
反省,3.96
分析,4.0
风云,3.041667
根据,4.043478
梗塞,3.48
更加,4.125
工匠,1.916667
孤独,3.8
光棍,2.208333
广阔,3.541667
捍卫,3.8
黑道,3.166667
喉舌,2.04
弧形,2.36
活跃,3.75
货舱,1.4
加价,3.041667
加剧,4.125
嫁妆,2.08
芥末,1.4
进军,3.590909
居民,2.2
菊花,1.2
决心,3.68
乐观,3.76
零乱,3.208333
令堂,1.96
流水,2.24
鲁莽,3.92
旅途,3.28
忙碌,3.48
梅毒,2.2
媒人,1.72
名士,2.875
模糊,3.88
嫩芽,2.0
年迈,2.76
佩服,3.72
霹雳,3.25
漂亮,2.88
侨民,2.28
巧手,3.36
亲密,3.208333
情歌,2.2
让步,3.916667
任用,3.304348
伤感,3.64
赏脸,3.92
稍后,4.086957
石化,3.136364
使唤,3.347826
式样,3.409091
室友,1.84
书写,2.291667
赎金,2.04
熟睡,2.416667
提灯,2.25
田径,2.28
跳舞,1.84
通话,2.32
头昏,2.416667
投手,2.8
碗筷,1.24
威信,3.64
无缝,3.318182
无礼,3.36
无恙,3.52
无知,3.583333
喜欢,3.32
系数,3.208333
纤弱,3.4
闲聊,2.791667
萧瑟,3.84
谢意,3.347826
修改,3.125
血液,1.44
氧化,3.25
遗迹,2.4
阴天,1.8
应验,4.125
优先,3.208333
游离,4.181818
有意,3.76
与会,3.65
玉石,1.84
约会,2.88
越南,1.32
造型,2.8
账户,2.12
拯救,3.52
职业,2.32
重伤,2.416667
周薪,2.25
蛛网,1.68
主将,2.16
转车,3.04
资讯,2.68
滋养,3.52
自豪,3.75
总部,2.12
钻戒,1.2
白吃,3.375
帮凶,2.48
保留,3.44
闭塞,3.625
冰箱,1.24
布告,2.541667
参战,2.88
苍穹,3.32
场地,2.2
畜生,3.0
打开,2.681818
大同,3.391304
待续,3.75
电影,1.64
定居,2.72
发球,2.454545
帆船,1.36
肥皂,1.24
复印,2.083333
甘泉,2.166667
割裂,3.333333
革新,3.958333
格局,3.92
格调,4.16
更新,3.52
工场,2.083333
公堂,2.36
公主,1.64
古诗,1.84
国王,1.56
和局,3.956522
后事,3.64
滑梯,1.64
欢笑,3.16
货车,1.24
激励,3.96
急切,4.0
疾走,2.72
家电,1.96
家业,3.25
简介,2.84
建材,2.0
焦距,3.130435
街道,1.68
截断,3.041667
旧时,4.086957
沮丧,3.72
举报,3.04
据点,2.68
捐赠,2.72
刻薄,3.76
枯萎,3.0
喇嘛,1.75
蜡像,1.6
拦截,3.304348
篱笆,1.458333
利己,4.125
涟漪,3.666667
量化,3.8
磷光,2.904762
六月,1.8
轮船,1.36
盲目,3.958333
美德,3.8
敏捷,3.52
名誉,3.583333
抹黑,4.041667
默契,4.125
母乳,1.68
难关,3.48
难民,2.0
牌坊,1.92
屁股,1.24
其次,4.0
钱包,1.24
欠缺,4.16
巧妇,2.88
巧妙,3.833333
怯懦,3.92
钦差,2.28
清凉,3.24
秋波,4.0
深闺,3.48
石头,1.24
实践,3.583333
水壶,1.28
死心,3.956522
摊贩,2.24
谈判,3.333333
探访,3.333333
糖果,1.44
特工,1.96
提名,3.16
提醒,3.458333
通告,2.56
推敲,4.04
袜子,1.2
蚊帐,1.24
问世,3.916667
息怒,4.0
稀少,3.6
显眼,3.666667
陷阱,2.64
向前,2.84
校订,3.25
协定,3.08
星空,1.92
嘘声,2.791667
熏鱼,1.72
训练,2.88
已往,4.142857
隐形,3.318182
语法,3.25
炸伤,2.48
整天,2.956522
之前,3.5
肢解,2.8
纸币,1.28
重地,2.96
重温,3.75
咒骂,3.28
主修,3.44
子弹,1.2
岸边,1.826087
摆脱,3.173913
半生,3.7
本年,2.095238
变异,3.434783
波长,2.913043
补救,3.0
禅师,2.173913
缠绵,3.347826
蝉联,2.652174
潮流,3.521739
翅膀,1.5
仇视,3.304348
出力,2.913043
纯洁,3.608696
戳穿,2.869565
赐福,3.318182
促进,3.304348
达到,3.391304
打包,2.0
打消,3.130435
打造,2.73913
当权,2.956522
导读,2.590909
得知,2.73913
底线,3.478261
地带,2.73913
电光,2.681818
电毯,1.695652
定罪,3.043478
冬泳,1.391304
斗争,3.391304
豆芽,1.391304
鳄鱼,1.086957
发报,2.761905
方舟,2.952381
放任,3.565217
分红,2.347826
服务,3.565217
腐朽,3.565217
副业,2.652174
橄榄,1.565217
高手,3.045455
羔羊,1.681818
工价,2.913043
行李,1.636364
黑云,2.714286
红茶,1.434783
洪流,2.782609
后悔,3.521739
灰尘,1.913043
火坑,2.863636
祭坛,2.227273
坚持,3.869565
见闻,3.304348
结交,2.913043
结识,3.0
结扎,1.956522
进行,3.565217
近来,3.363636
竞选,2.565217
拒绝,2.173913
剧变,3.695652
绝技,3.0
快感,3.590909
快攻,3.368421
累赘,3.391304
棱角,2.608696
礼仪,2.913043
路人,2.26087
貌似,3.826087
萌芽,3.217391
谜语,2.347826
民房,1.695652
民女,2.347826
鸟笼,1.727273
排挤,3.608696
派系,3.521739
频道,2.818182
屏幕,1.913043
扑面,3.409091
期待,3.695652
侵犯,3.217391
顷刻,3.434783
屈膝,2.5
认命,3.652174
容许,3.391304
弱点,2.869565
善忘,3.304348
涉嫌,3.565217
生动,3.826087
使女,2.736842
首次,2.136364
搜查,2.782609
随时,3.434783
吞咽,1.909091
外伤,2.043478
万恶,3.909091
侮辱,3.434783
虾酱,1.608696
现在,2.347826
消防,2.0
心寒,4.0
削弱,3.304348
咽喉,1.521739
眼球,1.347826
养子,1.727273
义肢,1.863636
忆起,3.772727
抑止,3.727273
粘液,2.136364
张力,3.695652
昭雪,3.227273
哲学,3.869565
真理,3.869565
旨意,3.565217
质感,3.521739
中肯,3.434783
重新,3.181818
重要,3.26087
主力,3.0
砖墙,1.73913
壮大,3.217391
嘴唇,1.304348
安分,3.26087
暗淡,3.363636
疤痕,1.913043
班机,1.727273
半路,3.363636
暴躁,3.454545
标准,3.318182
表示,3.434783
别针,1.454545
捕食,2.304348
残疾,2.086957
超级,3.956522
撤兵,2.521739
创口,2.045455
创世,4.157895
锤子,1.347826
粗鄙,3.636364
粗略,3.521739
翠绿,2.217391
担心,3.521739
蛋卷,1.434783
当时,3.26087
德行,3.695652
登记,2.181818
电视,1.217391
短期,3.304348
峨眉,2.3
乏力,3.391304
阀门,1.608696
反常,3.565217
肺腑,3.090909
费心,3.608696
丰盈,3.428571
俯卧,2.521739
复诊,1.956522
割舍,3.333333
工蜂,1.619048
顾客,1.608696
瓜分,3.086957
光洁,3.409091
国债,1.695652
寒风,2.478261
行劫,3.5
合约,2.130435
猴子,1.173913
胡同,1.565217
护送,2.73913
化解,3.478261
化妆,2.043478
霍乱,2.590909
鸡汤,2.047619
基石,2.909091
监视,2.652174
建树,3.55
界限,3.363636
酒壶,1.434783
开办,3.086957
课程,2.0
枯干,2.772727
哭闹,2.173913
亏欠,3.347826
例会,1.956522
亮点,3.26087
轮胎,1.304348
卖国,3.0
密谋,3.26087
名将,2.272727
懦夫,2.863636
排除,3.434783
披肩,1.909091
疲乏,3.391304
偏食,2.904762
漂白,2.913043
拼命,3.380952
朴实,3.347826
曝光,3.173913
奇特,3.913043
气味,2.869565
牵扯,3.478261
去世,1.913043
全员,2.043478
忍心,3.652174
任职,2.571429
荣誉,3.272727
锐意,3.952381
散文,2.565217
扫黄,2.304348
擅长,3.478261
射箭,1.521739
身份,2.695652
盛大,3.695652
仕女,1.952381
手术,1.782609
硕果,3.043478
素色,3.0
胎记,1.565217
套餐,2.619048
团队,2.043478
脱身,3.26087
陀螺,1.727273
危难,3.478261
畏惧,3.652174
温室,2.478261
卧病,2.304348
小巷,1.695652
小学,1.478261
幸免,3.521739
性能,3.545455
淫荡,3.652174
影评,2.652174
油漆,1.434783
鱿鱼,1.521739
愚昧,3.652174
育儿,2.869565
月初,2.478261
赞美,3.521739
账单,1.782609
争吵,2.826087
支行,2.2
致谢,2.869565
竹林,1.478261
主使,3.272727
作乱,3.347826
盎司,2.62963
白干,3.346154
白兔,1.407407
白云,1.384615
柏油,2.037037
班长,2.0
本乡,2.925926
蓖麻,1.888889
便宜,3.296296
标点,2.37037
别扭,3.518519
裁员,2.592593
曾经,3.0
查访,2.888889
朝圣,3.148148
车程,2.666667
陈皮,1.703704
成立,3.185185
承诺,3.481481
处境,3.666667
粗野,3.153846
大夫,2.307692
大脑,1.592593
耽误,3.296296
当兵,2.222222
党派,2.62963
等待,3.296296
蝶泳,2.074074
跺脚,1.962963
法力,4.2
烦忧,3.592593
肤浅,3.68
伏击,2.962963
幅度,3.407407
鸽子,1.37037
公告,2.259259
攻击,3.185185
观战,3.0
罐头,1.666667
果园,1.555556
蛤蟆,1.333333
汉堡,1.481481
黑钱,3.4
厚礼,3.230769
花盆,1.481481
会聚,3.48
混账,3.518519
计时,2.814815
架空,3.692308
饯别,3.038462
结巴,2.111111
浸染,3.259259
橘子,1.444444
开张,3.111111
可怕,3.692308
口臭,2.0
口吻,3.423077
拉扯,2.740741
勒索,2.884615
冷箭,3.407407
凌乱,3.592593
陵墓,1.740741
领养,2.592593
龙虾,1.222222
脉象,3.615385
木鱼,1.925926
那些,4.304348
爬虫,2.296296
盘旋,3.037037
配方,3.0
皮肤,1.461538
飘渺,4.230769
骑兵,1.888889
虔诚,4.074074
请求,3.259259
去除,2.88
全力,3.37037
缺点,3.259259
上班,2.423077
圣像,2.814815
圣旨,2.307692
湿疹,1.962963
使馆,2.0
市长,1.518519
适当,3.807692
死守,3.407407
苏醒,2.925926
素颜,2.346154
随军,2.92
统率,3.6
偷生,3.875
头饰,2.185185
完美,3.6
晚上,1.962963
无理,3.481481
妩媚,3.555556
武术,2.111111
吸力,3.32
习作,3.130435
遐想,4.307692
弦乐,2.769231
萧条,3.962963
小声,2.923077
协会,2.407407
辛劳,3.24
形势,3.740741
序言,2.148148
学界,3.222222
压缩,2.961538
掩护,3.185185
央求,3.076923
扬言,3.185185
洋酒,1.851852
药房,1.666667
迎接,2.769231
友人,2.037037
愚弄,3.703704
运营,3.44
赞叹,2.807692
长假,2.481481
中风,2.407407
重赏,3.037037
猪肉,1.222222
准时,2.814815
拜托,3.444444
包车,2.185185
孢子,2.222222
备战,3.185185
财产,2.615385
测量,2.961538
仇人,2.740741
传染,3.074074
丛书,2.538462
弹弓,1.481481
当地,2.592593
等价,3.32
电台,1.777778
店铺,1.851852
貂皮,1.407407
碉堡,1.740741
动工,3.2
发生,3.961538
发声,2.925926
仿佛,4.56
费神,4.037037
府上,2.333333
负责,3.851852
复苏,3.259259
肝火,3.666667
高傲,3.925926
高考,1.846154
根源,3.72
官方,2.62963
轨迹,2.962963
韩文,1.703704
和平,3.333333
欢呼,2.888889
寰宇,3.217391
换取,3.24
积极,3.846154
技艺,3.111111
坚硬,3.076923
俭朴,3.518519
将士,2.222222
讲座,2.222222
降落,2.615385
借助,3.615385
金发,2.037037
进士,2.0
科幻,4.0
裤子,1.37037
拉锯,2.96
拦阻,3.481481
良心,4.111111
鳞片,2.074074
乱动,3.083333
美食,2.518519
模范,3.038462
能够,3.68
怕事,3.740741
培养,3.6
贫血,2.444444
泼妇,2.62963
普遍,3.56
起锚,2.576923
签收,2.074074
浅显,4.0
倾诉,3.111111
清洁,2.666667
秋收,2.296296
求婚,2.0
饶恕,3.740741
杀害,2.5
沙哑,2.555556
上报,2.703704
涉案,2.851852
升学,2.333333
圣餐,3.363636
胜券,3.5
失败,3.444444
师徒,2.0
石碑,1.407407
示威,3.259259
售卖,2.740741
水泵,1.407407
塑造,4.037037
随意,4.076923
瘫痪,2.615385
炭笔,1.925926
探病,2.703704
桃树,1.333333
题目,2.346154
体统,4.0
天明,2.846154
跳远,1.703704
退学,2.074074
褪色,2.740741
歪曲,3.653846
